"","estimate","estimate1","estimate2","statistic","p.value","parameter","conf.low","conf.high","method","alternative","obs1","obs2","name","is_adopt","tag_adopt","p_value_adjust","p_value_adjust_num"
"105",0.0993290135532062,-7.53409298951359e-17,-0.0993290135532062,6.00627824753692,2.05834495119612e-09,4216.24483764517,0.0669067406534909,0.131751286452921,"Welch Two Sample t-test","two.sided",179217,4047,"mean_test_zfriendrelation_7",FALSE,NA,NA,NA
"106",0.0934188458608931,-5.62107915358061e-17,-0.0934188458608931,5.72552444790943,1.10321595943322e-08,4194.83564126015,0.0614304366911339,0.125407255030652,"Welch Two Sample t-test","two.sided",182528,4025,"mean_test_zfriendrelation_8",FALSE,NA,NA,NA
"107",0.0669474140904794,0.000890344905405674,-0.0660570691850737,3.98745457805686,6.86516448359811e-05,2566.14652489771,0.0340250481872969,0.0998697799936619,"Welch Two Sample t-test","two.sided",90911,2452,"mean_test_teacherrelation2_4",FALSE,NA,NA,NA
"108",0.0792469345254953,0.00045662354623418,-0.0787903109792611,4.35721959390581,1.37194663549776e-05,2431.58762311197,0.0435823356162605,0.11491153343473,"Welch Two Sample t-test","two.sided",91419,2333,"mean_test_teacherrelation2_5",FALSE,NA,NA,NA
"109",0.0943457229580382,0.000308916340597082,-0.0940368066174411,5.09989220604041,3.66986551256363e-07,2350.92696310629,0.0580685896159559,0.130622856300121,"Welch Two Sample t-test","two.sided",92006,2255,"mean_test_teacherrelation2_6",FALSE,NA,NA,NA
"110",0.191564531771548,0.000178794031861538,-0.191385737739687,9.11657792305176,1.75006244142675e-19,2117.0779272264,0.150356705476203,0.232772358066893,"Welch Two Sample t-test","two.sided",87507,2045,"mean_test_teacherrelation2_7",FALSE,NA,NA,NA
"111",0.190904868992863,0.000150939276614822,-0.190753929716248,9.57980362860761,2.67065007548884e-21,2068.39669396284,0.151824136286184,0.229985601699542,"Welch Two Sample t-test","two.sided",88946,1994,"mean_test_teacherrelation2_8",FALSE,NA,NA,NA
"112",-0.0732524496347171,14.1288596066868,14.2021120563215,-1.19063084143881,0.233877307515111,3587.78150293277,-0.193878095523668,0.0473731962542336,"Welch Two Sample t-test","two.sided",130227,3409,"mean_test_zyunan_4",FALSE,NA,NA,NA
"113",0.171212567632338,13.9001067412352,13.7288941736029,2.66416530464075,0.00775315350900844,3520.02975928281,0.0452121686229668,0.29721296664171,"Welch Two Sample t-test","two.sided",133032,3364,"mean_test_zyunan_5",FALSE,NA,NA,NA
"114",0.166878416798056,14.0761064023228,13.9092279855247,2.6612513831546,0.00782090558933954,3474.23989584663,0.0439326194559034,0.289824214140209,"Welch Two Sample t-test","two.sided",136388,3316,"mean_test_zyunan_6",FALSE,NA,NA,NA
"115",0.354724973518199,14.2814563217952,13.926731348277,5.76919260840146,8.74321911212289e-09,3126.30825635734,0.234167819209617,0.475282127826781,"Welch Two Sample t-test","two.sided",131015,2989,"mean_test_zyunan_7",FALSE,NA,NA,NA
"116",0.260449880111324,13.6783300020212,13.4178801219099,4.13573782922492,3.63232350725534e-05,3092.645957443,0.136971974678659,0.383927785543988,"Welch Two Sample t-test","two.sided",133581,2953,"mean_test_zyunan_8",FALSE,NA,NA,NA
"117",-0.0672021873246678,14.2767487185783,14.343950905903,-1.08823028661768,0.276566221300392,3604.12282218288,-0.188277768702403,0.0538733940530676,"Welch Two Sample t-test","two.sided",130324,3422,"mean_test_planning_4",FALSE,NA,NA,NA
"118",0.125887687468284,14.2184418257062,14.0925541382379,1.98744874597877,0.0469497625007226,3533.56471951382,0.00169838314283915,0.250076991793728,"Welch Two Sample t-test","two.sided",133143,3371,"mean_test_planning_5",FALSE,NA,NA,NA
"119",0.138787933026121,14.3336751510712,14.1948872180451,2.22298679479101,0.0262805928862392,3485.62320689871,0.0163788209133433,0.261197045138899,"Welch Two Sample t-test","two.sided",136525,3325,"mean_test_planning_6",FALSE,NA,NA,NA
"120",0.295363894301877,14.618332801022,14.3229689067202,4.74565517579675,2.17167286085255e-06,3123.49289768033,0.173330795389437,0.417396993214317,"Welch Two Sample t-test","two.sided",131502,2991,"mean_test_planning_7",FALSE,NA,NA,NA
"121",0.24246895982094,13.8180935378088,13.5756245779878,3.80936993313157,0.000142026358762453,3097.37446105008,0.117667164595128,0.367270755046751,"Welch Two Sample t-test","two.sided",133871,2962,"mean_test_planning_8",FALSE,NA,NA,NA
"122",0.0444428782100381,13.7947329014119,13.7502900232019,0.701065303290968,0.48330716159817,3633.04661695343,-0.0798472123618005,0.168732968781877,"Welch Two Sample t-test","two.sided",130888,3448,"mean_test_execution_4",FALSE,NA,NA,NA
"123",0.109468482404056,13.590862457596,13.481393975192,1.64890154482271,0.0992563343783582,3548.1298492543,-0.0206954431169857,0.239632407925098,"Welch Two Sample t-test","two.sided",133537,3386,"mean_test_execution_5",FALSE,NA,NA,NA
"124",0.0512346071747292,13.8904290766668,13.839194469492,0.779824401245991,0.435547190216888,3485.47916816609,-0.0775801203967037,0.180049334746162,"Welch Two Sample t-test","two.sided",136852,3327,"mean_test_execution_6",FALSE,NA,NA,NA
"125",0.269786229305938,14.4270858634928,14.1572996341869,4.13166536275082,3.69536742599597e-05,3143.64434038485,0.141756751864942,0.397815706746933,"Welch Two Sample t-test","two.sided",131744,3007,"mean_test_execution_7",FALSE,NA,NA,NA
"126",0.530321542816278,14.1670521179929,13.6367305751766,8.04164276188045,1.24791822848744e-15,3107.77534726019,0.401017602995241,0.659625482637315,"Welch Two Sample t-test","two.sided",134042,2973,"mean_test_execution_8",FALSE,NA,NA,NA
"127",-0.152531458095515,11.485572193259,11.6381036513545,-2.39629744412148,0.0166127713346862,3571.85119194863,-0.277331283656777,-0.0277316325342529,"Welch Two Sample t-test","two.sided",129091,3396,"mean_test_resource_4",FALSE,NA,NA,NA
"128",0.0239090024048867,11.5203247730142,11.4964157706093,0.385689269347958,0.699750170323175,3512.08134347767,-0.097631684354408,0.145449689164181,"Welch Two Sample t-test","two.sided",132277,3348,"mean_test_resource_5",FALSE,NA,NA,NA
"129",0.00132571973818507,11.8660101857576,11.8646844660194,0.0219450767878622,0.982493032368446,3461.04477458211,-0.117118701922985,0.119770141399355,"Welch Two Sample t-test","two.sided",135876,3296,"mean_test_resource_6",FALSE,NA,NA,NA
"130",0.00926085146657663,12.2214934717874,12.2122326203209,0.147356805805696,0.88285989257122,3128.50508161014,-0.113963591387441,0.132485294320594,"Welch Two Sample t-test","two.sided",130970,2992,"mean_test_resource_7",FALSE,NA,NA,NA
"131",0.0953879998893665,11.7470619938021,11.6516739939128,1.46433600014304,0.14320367857638,3096.45565571819,-0.0323355222499578,0.223111522028691,"Welch Two Sample t-test","two.sided",133594,2957,"mean_test_resource_8",FALSE,NA,NA,NA
"132",0.0947302282706399,15.5393370683759,15.4446068401052,1.74356391058734,0.0813206600194352,3594.26599937527,-0.0117931854395074,0.201253641980787,"Welch Two Sample t-test","two.sided",130119,3421,"mean_test_ninti_4",FALSE,NA,NA,NA
"133",0.221578862531963,15.394615899569,15.173037037037,3.99852469358467,6.5042109282994e-05,3532.85775511537,0.112929932930261,0.330227792133665,"Welch Two Sample t-test","two.sided",132947,3375,"mean_test_ninti_5",FALSE,NA,NA,NA
"134",0.110388573284805,15.4925195723793,15.3821309990945,2.07349972897308,0.0381993005663809,3475.18764401613,0.00600803954289264,0.214769107026717,"Welch Two Sample t-test","two.sided",136289,3313,"mean_test_ninti_6",FALSE,NA,NA,NA
"135",0.258380063732382,15.512577511684,15.2541974479516,4.84720747959169,1.31348725041724e-06,3110.34118193566,0.153863645894759,0.362896481570005,"Welch Two Sample t-test","two.sided",130948,2978,"mean_test_ninti_7",FALSE,NA,NA,NA
"136",0.195469399209003,14.5371643144632,14.3416949152542,3.45475922195801,0.000558196283235053,3092.0503056346,0.0845317092204007,0.306407089197605,"Welch Two Sample t-test","two.sided",133421,2950,"mean_test_ninti_8",FALSE,NA,NA,NA
"137",0.208699930020295,16.3177323766733,16.109032446653,3.93444652197656,8.49625408871614e-05,3599.01002487228,0.104700052722088,0.312699807318501,"Welch Two Sample t-test","two.sided",129757,3421,"mean_test_effort_4",FALSE,NA,NA,NA
"138",0.307058508031579,16.2560441882225,15.9489856801909,5.75403358464486,9.45940184293626e-09,3515.79671843227,0.202430882072821,0.411686133990337,"Welch Two Sample t-test","two.sided",132524,3352,"mean_test_effort_5",FALSE,NA,NA,NA
"139",0.368431939309716,16.069161866317,15.7007299270073,6.76646418712272,1.54478498357941e-11,3441.27832251403,0.26167494171064,0.475188936908791,"Welch Two Sample t-test","two.sided",135754,3288,"mean_test_effort_6",FALSE,NA,NA,NA
"140",0.502990218088051,16.0713720731998,15.5683818551117,9.20606873846908,6.07230078752151e-20,3085.53206551104,0.395862017473737,0.610118418702366,"Welch Two Sample t-test","two.sided",130219,2954,"mean_test_effort_7",FALSE,NA,NA,NA
"141",0.440426654049443,14.7323626867136,14.2919360326642,7.32832936378777,2.96290175363087e-13,3078.16895017982,0.322588072507898,0.558265235590987,"Welch Two Sample t-test","two.sided",132489,2939,"mean_test_effort_8",FALSE,NA,NA,NA
"142",-0.00672607881081966,4.1879421221865,4.19466820099731,-0.0508677014446277,0.959442084975469,911.692906616016,-0.266230564228481,0.252778406606842,"Welch Two Sample t-test","two.sided",35765,869,"mean_test_reading_time_in_a_weekdays_4",FALSE,NA,NA,NA
"143",-0.211894145039095,4.26869820227511,4.4805923473142,-1.61736859954268,0.106131541985718,947.612782442453,-0.469000669354519,0.0452123792763302,"Welch Two Sample t-test","two.sided",37566,906,"mean_test_reading_time_in_a_weekdays_5",FALSE,NA,NA,NA
"144",-0.0554053486044399,4.14376517608692,4.19917052469136,-0.426021849391812,0.670193581830772,901.832857522045,-0.310646773913838,0.199836076704958,"Welch Two Sample t-test","two.sided",37614,864,"mean_test_reading_time_in_a_weekdays_6",FALSE,NA,NA,NA
"145",0.269448649066346,4.18760341097111,3.91815476190476,2.1404480314959,0.0326125152011695,821.241510801597,0.022355933361935,0.516541364770757,"Welch Two Sample t-test","two.sided",36666,784,"mean_test_reading_time_in_a_weekdays_7",FALSE,NA,NA,NA
"146",0.255112941316021,4.04810045332371,3.79298751200768,1.80383155303796,0.0716735881167556,723.43316249384,-0.0225460874576157,0.532771970089657,"Welch Two Sample t-test","two.sided",33236,694,"mean_test_reading_time_in_a_weekdays_8",FALSE,NA,NA,NA
"147",0.0112726071390155,4.18238371825013,4.17111111111111,0.120002698741726,0.904502262857473,1134.2017826693,-0.173035800284289,0.19558101456232,"Welch Two Sample t-test","two.sided",43386,1080,"mean_test_smart_phone_gaming_tv_time_4",FALSE,NA,NA,NA
"148",-0.0880331982080209,4.48039745872629,4.56843065693431,-0.942999537258493,0.345879363285381,1149.04384967415,-0.271197483413185,0.0951310869971432,"Welch Two Sample t-test","two.sided",45489,1096,"mean_test_smart_phone_gaming_tv_time_5",FALSE,NA,NA,NA
"149",0.100359885471446,4.90081484452513,4.80045495905369,1.04662925519701,0.295490870393635,1148.23335514988,-0.0877767640887704,0.288496535031662,"Welch Two Sample t-test","two.sided",47371,1099,"mean_test_smart_phone_gaming_tv_time_6",FALSE,NA,NA,NA
"150",-0.155120379281598,5.26539244123122,5.42051282051282,-1.48190949035253,0.138662638120869,1056.25796178204,-0.360516956752849,0.050276198189652,"Welch Two Sample t-test","two.sided",46198,1014,"mean_test_smart_phone_gaming_tv_time_7",FALSE,NA,NA,NA
"151",-0.0172457425465025,5.75508435454088,5.77233009708738,-0.152103041952188,0.879134304673802,1071.29129684783,-0.239721672847986,0.205230187754981,"Welch Two Sample t-test","two.sided",47656,1030,"mean_test_smart_phone_gaming_tv_time_8",FALSE,NA,NA,NA
"152",-0.0717218690148145,2.32883317261331,2.40055504162812,-1.30596163608276,0.191830258630991,1134.83318455411,-0.179475697306203,0.0360319592765739,"Welch Two Sample t-test","two.sided",43554,1081,"mean_test_lesson_time_4",FALSE,NA,NA,NA
"153",-0.0267516249033211,2.37961201146032,2.40636363636364,-0.482990178528863,0.629194511057913,1151.64346851771,-0.135423366771516,0.081920116964874,"Welch Two Sample t-test","two.sided",45723,1100,"mean_test_lesson_time_5",FALSE,NA,NA,NA
"154",0.0600957268381959,2.3252815835925,2.26518585675431,1.04843647011344,0.294657833122584,1150.07186800812,-0.0523665465818912,0.172558000258283,"Welch Two Sample t-test","two.sided",47588,1103,"mean_test_lesson_time_6",FALSE,NA,NA,NA
"155",-0.00879803211201713,1.5606600959668,1.56945812807882,-0.157639579207202,0.874770891052423,1058.0812308746,-0.118310972902763,0.100714908678729,"Welch Two Sample t-test","two.sided",46266,1015,"mean_test_lesson_time_7",FALSE,NA,NA,NA
"156",0.0219259249580621,1.2491546071286,1.22722868217054,0.410915551901542,0.681216176026554,1077.33942945681,-0.0827728548352718,0.126624704751396,"Welch Two Sample t-test","two.sided",47611,1032,"mean_test_lesson_time_8",FALSE,NA,NA,NA
"157",-0.0611863354933311,3.68462372037259,3.74581005586592,-0.668731909838136,0.503803479574614,1126.81478795725,-0.240708148664762,0.118335477678099,"Welch Two Sample t-test","two.sided",43372,1074,"mean_test_playing_sport_4",FALSE,NA,NA,NA
"158",0.110065034283362,3.79374780547753,3.68368277119417,1.22093375518298,0.222361501899242,1149.36642630868,-0.0668085346513572,0.286938603218081,"Welch Two Sample t-test","two.sided",45568,1097,"mean_test_playing_sport_5",FALSE,NA,NA,NA
"159",0.294307732114562,3.688329471245,3.39402173913043,3.25213651687475,0.00117855238325237,1154.149044561,0.116751191970119,0.471864272259005,"Welch Two Sample t-test","two.sided",47470,1104,"mean_test_playing_sport_6",FALSE,NA,NA,NA
"160",0.0376860153475276,3.01300684456767,2.97532082922014,0.410771799705857,0.681323225657099,1055.79276079495,-0.142336092894614,0.217708123589669,"Welch Two Sample t-test","two.sided",46168,1013,"mean_test_playing_sport_7",FALSE,NA,NA,NA
"161",0.00419584595586908,4.84140514828145,4.83720930232558,0.0443064873589422,0.96466832533663,1075.4734406924,-0.181622819931344,0.190014511843082,"Welch Two Sample t-test","two.sided",47511,1032,"mean_test_playing_sport_8",FALSE,NA,NA,NA
